"No.","Time","Source","Destination","Protocol","Length","Info"
"16711","21.335308","192.168.1.104","34.238.111.215","TCP","66","58159  >  443 [FIN, ACK] Seq=78 Ack=79 Win=2048 Len=0 TSval=2756223689 TSecr=573644752"
"16712","21.337074","34.238.111.215","192.168.1.104","TCP","54","443  >  58159 [RST] Seq=79 Win=0 Len=0"
"16713","21.340382","34.238.111.215","192.168.1.104","TCP","54","443  >  58159 [RST] Seq=79 Win=0 Len=0"
"16714","21.340383","34.238.111.215","192.168.1.104","TCP","54","443  >  58159 [RST] Seq=79 Win=0 Len=0"
"16715","21.399318","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [PSH, ACK] Seq=9368889 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16716","21.399320","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9370337 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16717","21.399321","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9371785 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16718","21.399322","205.174.165.80","192.168.1.104","TCP","1266","80  >  58138 [PSH, ACK] Seq=9373233 Ack=1 Win=21 Len=1200 TSval=573644817 TSecr=651977237"
"16719","21.399323","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9374433 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16720","21.399324","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9375881 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16721","21.399325","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9377329 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16722","21.399326","205.174.165.80","192.168.1.104","TCP","314","80  >  58138 [PSH, ACK] Seq=9378777 Ack=1 Win=21 Len=248 TSval=573644817 TSecr=651977237"
"16723","21.399327","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9379025 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16724","21.399524","192.168.1.104","205.174.165.80","TCP","66","58138  >  80 [ACK] Seq=1 Ack=9380473 Win=3677 Len=0 TSval=651977409 TSecr=573644817"
"16725","21.400472","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9380473 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16726","21.400474","205.174.165.80","192.168.1.104","TCP","1266","80  >  58138 [PSH, ACK] Seq=9381921 Ack=1 Win=21 Len=1200 TSval=573644817 TSecr=651977237"
"16727","21.400476","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9383121 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16728","21.400477","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9384569 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16729","21.400478","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9386017 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16730","21.400479","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [PSH, ACK] Seq=9387465 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16731","21.400599","192.168.1.104","205.174.165.80","TCP","66","58138  >  80 [ACK] Seq=1 Ack=9388913 Win=3677 Len=0 TSval=651977410 TSecr=573644817"
"16732","21.402482","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9388913 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16733","21.402483","205.174.165.80","192.168.1.104","TCP","314","80  >  58138 [PSH, ACK] Seq=9390361 Ack=1 Win=21 Len=248 TSval=573644817 TSecr=651977237"
"16734","21.402484","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9390609 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16735","21.402485","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9392057 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16736","21.402486","205.174.165.80","192.168.1.104","TCP","1266","80  >  58138 [PSH, ACK] Seq=9393505 Ack=1 Win=21 Len=1200 TSval=573644817 TSecr=651977237"
"16737","21.402487","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9394705 Ack=1 Win=21 Len=1448 TSval=573644817 TSecr=651977237"
"16738","21.402587","192.168.1.104","205.174.165.80","TCP","66","58138  >  80 [ACK] Seq=1 Ack=9396153 Win=3677 Len=0 TSval=651977412 TSecr=573644817"
"16739","21.402974","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9396153 Ack=1 Win=21 Len=1448 TSval=573644821 TSecr=651977409"
"16740","21.402975","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9397601 Ack=1 Win=21 Len=1448 TSval=573644821 TSecr=651977409"
"16741","21.402976","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9399049 Ack=1 Win=21 Len=1448 TSval=573644821 TSecr=651977409"
"16742","21.403200","192.168.1.104","205.174.165.80","TCP","66","58138  >  80 [ACK] Seq=1 Ack=9400497 Win=3677 Len=0 TSval=651977412 TSecr=573644821"
"16743","21.403888","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [PSH, ACK] Seq=9400497 Ack=1 Win=21 Len=1448 TSval=573644821 TSecr=651977409"
"16744","21.403888","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9401945 Ack=1 Win=21 Len=1448 TSval=573644821 TSecr=651977409"
"16745","21.403889","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9403393 Ack=1 Win=21 Len=1448 TSval=573644821 TSecr=651977409"
"16746","21.403889","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9404841 Ack=1 Win=21 Len=1448 TSval=573644821 TSecr=651977409"
"16747","21.403890","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [PSH, ACK] Seq=9406289 Ack=1 Win=21 Len=1448 TSval=573644821 TSecr=651977409"
"16748","21.403891","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9407737 Ack=1 Win=21 Len=1448 TSval=573644822 TSecr=651977410"
"16749","21.403929","192.168.1.104","205.174.165.80","TCP","66","58138  >  80 [ACK] Seq=1 Ack=9409185 Win=3677 Len=0 TSval=651977414 TSecr=573644822"
"16750","21.405181","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9409185 Ack=1 Win=21 Len=1448 TSval=573644822 TSecr=651977410"
"16751","21.405182","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9410633 Ack=1 Win=21 Len=1448 TSval=573644822 TSecr=651977410"
"16752","21.405183","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [PSH, ACK] Seq=9412081 Ack=1 Win=21 Len=1448 TSval=573644822 TSecr=651977410"
"16753","21.405184","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9413529 Ack=1 Win=21 Len=1448 TSval=573644822 TSecr=651977410"
"16754","21.405185","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9414977 Ack=1 Win=21 Len=1448 TSval=573644822 TSecr=651977410"
"16755","21.405186","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9416425 Ack=1 Win=21 Len=1448 TSval=573644822 TSecr=651977410"
"16756","21.405258","192.168.1.104","205.174.165.80","TCP","66","58138  >  80 [ACK] Seq=1 Ack=9417873 Win=3677 Len=0 TSval=651977415 TSecr=573644822"
"16757","21.412367","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [PSH, ACK] Seq=9417873 Ack=1 Win=21 Len=1448 TSval=573644822 TSecr=651977410"
"16758","21.412368","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9419321 Ack=1 Win=21 Len=1448 TSval=573644824 TSecr=651977412"
"16759","21.412369","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9420769 Ack=1 Win=21 Len=1448 TSval=573644824 TSecr=651977412"
"16760","21.412370","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9422217 Ack=1 Win=21 Len=1448 TSval=573644824 TSecr=651977412"
"16761","21.412371","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [PSH, ACK] Seq=9423665 Ack=1 Win=21 Len=1448 TSval=573644824 TSecr=651977412"
"16762","21.412372","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9425113 Ack=1 Win=21 Len=1448 TSval=573644825 TSecr=651977412"
"16763","21.412373","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9426561 Ack=1 Win=21 Len=1448 TSval=573644825 TSecr=651977412"
"16764","21.412374","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [ACK] Seq=9428009 Ack=1 Win=21 Len=1448 TSval=573644825 TSecr=651977412"
"16765","21.412375","205.174.165.80","192.168.1.104","TCP","314","80  >  58138 [PSH, ACK] Seq=9429457 Ack=1 Win=21 Len=248 TSval=573644825 TSecr=651977412"
"16766","21.412376","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9890193 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16767","21.412377","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9891641 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16768","21.412378","205.174.165.80","192.168.1.104","TCP","1266","80  >  58133 [PSH, ACK] Seq=9893089 Ack=1 Win=21 Len=1200 TSval=573644828 TSecr=3513770427"
"16769","21.412379","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9894289 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16770","21.412380","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9895737 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16771","21.412381","205.174.165.80","192.168.1.104","TCP","1266","80  >  58133 [PSH, ACK] Seq=9897185 Ack=1 Win=21 Len=1200 TSval=573644828 TSecr=3513770427"
"16772","21.412382","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9898385 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16773","21.412383","205.174.165.80","192.168.1.104","TCP","562","80  >  58133 [PSH, ACK] Seq=9899833 Ack=1 Win=21 Len=496 TSval=573644828 TSecr=3513770427"
"16774","21.412384","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [PSH, ACK] Seq=9900329 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16775","21.412385","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9901777 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16776","21.412489","192.168.1.104","205.174.165.80","TCP","66","58138  >  80 [ACK] Seq=1 Ack=9429705 Win=3677 Len=0 TSval=651977422 TSecr=573644825"
"16777","21.412490","192.168.1.104","205.174.165.80","TCP","66","58133  >  80 [ACK] Seq=1 Ack=9903225 Win=3428 Len=0 TSval=3513770623 TSecr=573644828"
"16778","21.413719","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9903225 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16779","21.413720","205.174.165.80","192.168.1.104","TCP","1266","80  >  58133 [PSH, ACK] Seq=9904673 Ack=1 Win=21 Len=1200 TSval=573644828 TSecr=3513770427"
"16780","21.413721","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9905873 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16781","21.413722","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9907321 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16782","21.413723","205.174.165.80","192.168.1.104","TCP","1266","80  >  58133 [PSH, ACK] Seq=9908769 Ack=1 Win=21 Len=1200 TSval=573644828 TSecr=3513770427"
"16783","21.413724","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9909969 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16784","21.413725","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9911417 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16785","21.413726","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9912865 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16786","21.413728","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9914313 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16787","21.413729","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9915761 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16788","21.413806","192.168.1.104","205.174.165.80","TCP","66","58133  >  80 [ACK] Seq=1 Ack=9917209 Win=3428 Len=0 TSval=3513770625 TSecr=573644828"
"16789","21.414851","205.174.165.80","192.168.1.104","TCP","1018","80  >  58133 [PSH, ACK] Seq=9917209 Ack=1 Win=21 Len=952 TSval=573644828 TSecr=3513770427"
"16790","21.414852","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9918161 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16791","21.414853","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9919609 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16792","21.414854","205.174.165.80","192.168.1.104","TCP","1266","80  >  58133 [PSH, ACK] Seq=9921057 Ack=1 Win=21 Len=1200 TSval=573644828 TSecr=3513770427"
"16793","21.414855","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9922257 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16794","21.414856","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9923705 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16795","21.414857","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9925153 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16796","21.414858","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9926601 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16797","21.414859","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9928049 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16798","21.414941","192.168.1.104","205.174.165.80","TCP","66","58133  >  80 [ACK] Seq=1 Ack=9929497 Win=3428 Len=0 TSval=3513770626 TSecr=573644828"
"16799","21.416944","205.174.165.80","192.168.1.104","TCP","1018","80  >  58133 [PSH, ACK] Seq=9929497 Ack=1 Win=21 Len=952 TSval=573644828 TSecr=3513770427"
"16800","21.416945","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9930449 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16801","21.416946","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9931897 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16802","21.416947","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9933345 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16803","21.416948","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9934793 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16804","21.416949","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9936241 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16805","21.416950","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9937689 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16806","21.416951","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [PSH, ACK] Seq=9939137 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16807","21.416952","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9940585 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16808","21.416953","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9942033 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16809","21.416954","205.174.165.80","192.168.1.104","TCP","354","80  >  58133 [PSH, ACK] Seq=9943481 Ack=1 Win=21 Len=288 TSval=573644828 TSecr=3513770427"
"16810","21.416955","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9943769 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16811","21.416956","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9945217 Ack=1 Win=21 Len=1448 TSval=573644828 TSecr=3513770427"
"16812","21.416957","205.174.165.80","192.168.1.104","TCP","1266","80  >  58133 [PSH, ACK] Seq=9946665 Ack=1 Win=21 Len=1200 TSval=573644828 TSecr=3513770427"
"16813","21.416958","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9947865 Ack=1 Win=21 Len=1448 TSval=573644829 TSecr=3513770427"
"16814","21.416959","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9949313 Ack=1 Win=21 Len=1448 TSval=573644829 TSecr=3513770427"
"16815","21.416960","205.174.165.80","192.168.1.104","TCP","1266","80  >  58133 [PSH, ACK] Seq=9950761 Ack=1 Win=21 Len=1200 TSval=573644829 TSecr=3513770427"
"16816","21.416961","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9951961 Ack=1 Win=21 Len=1448 TSval=573644829 TSecr=3513770427"
"16817","21.416963","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9953409 Ack=1 Win=21 Len=1448 TSval=573644829 TSecr=3513770427"
"16818","21.416964","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9954857 Ack=1 Win=21 Len=1448 TSval=573644829 TSecr=3513770427"
"16819","21.416965","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9956305 Ack=1 Win=21 Len=1448 TSval=573644829 TSecr=3513770427"
"16820","21.416966","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9957753 Ack=1 Win=21 Len=1448 TSval=573644829 TSecr=3513770427"
"16821","21.416967","205.174.165.80","192.168.1.104","TCP","1018","80  >  58133 [PSH, ACK] Seq=9959201 Ack=1 Win=21 Len=952 TSval=573644829 TSecr=3513770427"
"16822","21.416968","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9960153 Ack=1 Win=21 Len=1448 TSval=573644829 TSecr=3513770427"
"16823","21.417134","192.168.1.104","205.174.165.80","TCP","66","58133  >  80 [ACK] Seq=1 Ack=9961601 Win=3428 Len=0 TSval=3513770628 TSecr=573644829"
"16824","21.418035","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9961601 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770623"
"16825","21.418036","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9963049 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770623"
"16826","21.418131","192.168.1.104","205.174.165.80","TCP","66","58133  >  80 [ACK] Seq=1 Ack=9964497 Win=3428 Len=0 TSval=3513770629 TSecr=573644835"
"16827","21.419278","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9964497 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770623"
"16828","21.419279","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9965945 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770623"
"16829","21.419280","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9967393 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770623"
"16830","21.419281","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9968841 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770623"
"16831","21.419282","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [PSH, ACK] Seq=9970289 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770623"
"16832","21.419283","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9971737 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770625"
"16833","21.419285","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9973185 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770625"
"16834","21.419286","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9974633 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770625"
"16835","21.419287","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9976081 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770625"
"16836","21.419288","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9977529 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770625"
"16837","21.419289","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9978977 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770625"
"16838","21.419290","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9980425 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770625"
"16839","21.419291","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [PSH, ACK] Seq=9981873 Ack=1 Win=21 Len=1448 TSval=573644835 TSecr=3513770625"
"16840","21.419379","192.168.1.104","205.174.165.80","TCP","66","58133  >  80 [ACK] Seq=1 Ack=9983321 Win=3428 Len=0 TSval=3513770630 TSecr=573644835"
"16841","21.423526","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9983321 Ack=1 Win=21 Len=1448 TSval=573644837 TSecr=3513770626"
"16842","21.423527","205.174.165.80","192.168.1.104","TCP","1514","80  >  58133 [ACK] Seq=9984769 Ack=1 Win=21 Len=1448 TSval=573644837 TSecr=3513770626"
"16843","21.423528","205.174.165.80","192.168.1.104","TCP","1058","80  >  58133 [PSH, ACK] Seq=9986217 Ack=1 Win=21 Len=992 TSval=573644837 TSecr=3513770626"
"16844","21.423625","192.168.1.104","205.174.165.80","TCP","66","58133  >  80 [ACK] Seq=1 Ack=9987209 Win=3428 Len=0 TSval=3513770634 TSecr=573644837"
"16845","21.439068","205.174.165.80","192.168.1.104","TCP","1514","80  >  58138 [PSH, ACK] Seq=9429705 Ack=1 Win=21 Len=1448 TSval=573644853 TSecr=651977422"
